Longitude,Latitude,value
-42.1,42.16666667,1
-50.83333333,26.78333333,1
-73.91666667,14.93333333,1
-72.36666667,13.93333333,1
-78.68333333,11.93333333,1
-81.7,12.26666667,1
-81.15,10.98333333,1
-80.75,11.6,1
-91.53333333,3.7,1
-169.8,10.65,1
-173.9333333,2.766666667,1
-179.4166667,0.95,1
177,-11.76666667,0
176.4333333,-14.05,1
174.5333333,-11.31666667,1
168.6833333,-10.66666667,1
167.9,-8.633333333,1
167.7666667,-8.4,1
166.75,-5.5,1
161.75,-6.266666667,1
161.3833333,-6.316666667,1
158.9666667,-7.133333333,1
160.4833333,-5.45,1
161.9666667,-3.583333333,1
163.2666667,-0.916666667,1
160.4833333,1.016666667,1
159.1833333,3.25,1
153.3,7.45,1
138.5333333,11.06666667,1
142.7166667,14.36666667,1
142.45,20.1,1
129.65,-2.516666667,1
132.3,-3.65,1
130.2333333,-9.1,1
120.5,-14.1,1
117.95,-17.66666667,1
104.9,-6.583333333,1
90.26666667,-6.733333333,1
83.33333333,4.283333333,1
85.96666667,6.683333333,1
88.73333333,11.95,1
76.36666667,6.583333333,1
73.8,5.083333333,1
76.25,3.083333333,1
78.65,3.8,0
72.38333333,-10.25,1
69.81666667,-6,1
27.61666667,-34.8,1
19.53333333,-36.33333333,1
7.416666667,-24.21666667,1
8.883333333,-19.7,1
6.05,-0.2,1
-17.91666667,16.36666667,1
-18.06666667,17.96666667,1
-20,20.06666667,1
-20.06666667,22.46666667,1
-16.35,29.65,1
-26,40.55,1
-25.7,41.53333333,1
-15.55,58.71666667,0
-19.33333333,17.11666667,1
-21.08333333,18.43333333,1
-19.91666667,19.86666667,1
-21.31666667,21.23333333,1
-19.2,22.65,1
-17.66666667,23.18333333,1
-19.1,24.11666667,1
-20.88333333,25.71666667,1
-19.51666667,25.71666667,1
-16.83333333,25.56666667,1
-16.91666667,25.83333333,1
-19.05,25.91666667,1
-15.15,26.6,1
-19.13333333,26.91666667,1
-17.33333333,25.15,0
-17.2,24.88333333,1
168.8666667,-4.266666667,1
168.8833333,-5.583333333,1
123.05,-7.516666667,1
126.7333333,1.35,1
127.8333333,2.7,1
127.3666667,2.95,1
63.43333333,-6.266666667,1
90.6,-6.366666667,1
89.96666667,-6.2,1
89.8,-6.166666667,1
89.58333333,-6.116666667,1
89.16666667,-6.083333333,1
89.83333333,-6.483333333,1
89.01666667,-6.416666667,1
88.93333333,-6.35,1
89.63333333,-6.1,1
59.43333333,6.116666667,1
57.11666667,8.65,1
57.95,10.4,1
57.51666667,11.8,1
59.76666667,16.48333333,1
59.53333333,16.51666667,1
61.88333333,17.8,1
62.85,19.06666667,1
64.03333333,20.93333333,1
65.11666667,21.15,1
67.98333333,16.38333333,1
67.36666667,17.48333333,1
71.2,11.9,1
66.08333333,19.73333333,1
63.88333333,17.61666667,1
67.88333333,18.63333333,1
69.01666667,17.36666667,1
67.88333333,11.1,1
69.55,9.783333333,1
158.0333333,33.31666667,1
-20.117,16.45,1
13.55,-30.433,1
59.55,21,0
61.38333333,18.93333333,1
-87.355,-5.623,1
-96.33,-6.262,1
-90.52,-2.392,1
177.36,-37.3,0
177.44,-36.93,0
154.5833333,-8.066666667,0
50.52,14.45,1
94.15,11.77,1
93.13,14.52,1
76.72,7.05,0
60.68333333,19.21666667,1
59.56666667,20.7,1
97.71,-31.62,0
178,-40.4,0
-105.2333333,-29.36666667,0
157.9666667,-14.5,1
153.85,-12.41666667,1
112.75,-19.06666667,1
90.03333333,9.133333333,1
-103.3,-1.65,1
70.25,12.85,1
72.8,7.283333333,1
76.2,5.883333333,1
-11.91,-1.35,1
-10.2,-5.03,1
0.36,-5.41,1
-81.499,-20.878,1
177.29,-35.85,1
144.62,-42.31,0
-12.81,-10.06,0
-14.61,-7.75,1
-17.26,-0.55,1
156.65,-10.66666667,1
77.58333333,5.116666667,1
-23.15,-0.2,1
119.75,18.27,1
115.7,20.68,1
115.78,20.333,1
115.96,20.1,1
117.38,20.117,1
118.48,21.515,1
113.2,19.33,1
113.55,18.95,1
113.64,18.658,1
113.78,18.127,1
114.9,16.708,1
115.17,17.348,1
112.9,16.093,1
113.41,16.288,1
111.53,14.758,1
115.31,10.898,1
115.08,11.622,1
115.29,11.138,1
115.56,10.12,1
112.33,8.507,1
112.08,7.182,1
112.67,6.167,1
112.21,6.158,1
112.55,6.157,1
-96.33,-6.16,1
-90.52,-2.24,1
-87.21,-3.37,1
-113.53,-7.47,1
-101.55,-7.38,1
-114.02,4.03,1
-95.292,15.71,1
-86.449,5.8465,1
-86.704,4.6137,1
-86.486,3.2123,0
-84.113,7.3167,0
-86.145,0.598,1
-102.77,-3.42,1
130.933,28.65,0
-86.85,-1.42,1
-85.17,1.27,1
-82.15,0.82,1
-83.93,3.87,1
-91.25,1.82,1
-101.72,3.33,1
-85.82,-1.52,1
-93.95,14.83,1
-115,21.02,1
-95.65,0.1,1
-104.83,-1.63,1
-94.13,1.82,1
-87.75,-2.87,1
-85.98,-2.42,1
-132.62,27.88,1
-103.15,5.53,1
-76.955,-50.657,1
-73.652,-32.591,0
-73.345,-23.606,1
-81.436,-21.359,1
-79.04,-18.085,1
-77.098,-16.127,0
126.2,27.9,1
144.85,14.517,1
148.433,15.983,1
143.067,17.667,1
135.75,25.5,1
135.333,25.9,1
132.567,27.95,1
130.833,29.65,1
140.15,27.117,1
139.867,30.833,0
140.433,31.983,1
134.133,28.533,1
126.117,27.467,1
127.967,24.667,1
122.883,25.517,1
177.9,35.317,1
-88.62,12.58,1
-85.1,4.25,1
-126.2,-2.85,1
-118.47,3.17,1
-82.08,6.1,1
-81.7,2.47,1
-82.07,-3.33,1
-84.28,6.95,1
-87.28,1.08,1
-89.35,0.95,1
-90.47,-1.83,1
-93.37,-5.37,1
-104.73,-6.32,1
-90.32,2.73,1
-85.13,2.83,1
-80.63,3.83,1
-85.43,6.9,1
-87.3,5.3,1
-88.45,3.68,1
-86.27,3.03,1
-100.18,7.3,1
-102.67,9.5,1
-119.7,13.5,1
-110.48,0.04,1
-110.577,2.755,1
-110.573,1.022,1
-95.07,-3.01,1
-90.823,-3.092,0
-89.862,1.485,1
-89.727,2.605,1
-110.498,-3.002,1
-86.48,0.1,1
-86.55,2.98,1
-91.67,-1.98,1
-81.056,0.12,1
-105,-13.68,1
-89.693,3.475,1
-106.94,-6.38,1
-94.15,-3.78,0
-85.418,-1.138,1
-85.112,-1.065,1
-85.362,6.39,1
-77.563,-16.443,0
-113.35,-31.15,1
24.3,36.5,1
3.88,42.38,0
12.28,36.68,1
4.83,42.85,1
3.31,42.45,0
13.34,39.41,0
4.82,42.83,0
-4.66,35.55,0
-4.4,35.98,0
14.3,38.49,0
13.34,39.4,0
15.05,39.1,0
13.21,40.33,1
11.43,40.35,0
11.49,36.47,1
17.18,38.06,1
17.59,41.31,1
-3.889,36.45,0
-2.12,36.11,0
-1.23,36.2,0
33.45,32.14,1
34.21,32.04,0
34.23,32.47,1
32.42,33.4,1
32.38,33.02,1
32.35,32.41,1
28.2,35.292,1
3.48,42.48,0
27.917,33.73,1
23.417,34.5,1
18.03,38.2,1
0.5,37.58,1
26.83,36.08,1
27.3,35.917,1
34.5967,27.6867,1
34.6823,27.7135,1
34.9693,27.8782,1
34.736,27.5757,1
34.6873,27.5277,1
34.7987,27.5807,1
34.8642,27.6115,1
35.0473,27.7117,1
35.4053,27.0533,1
35.0445,26.755,1
35.1357,26.7762,1
35.4293,26.8808,1
35.36,26.2917,1
34.8667,25.7483,1
35.085,25.75,1
36.0755,25.85,1
35.6083,25.5217,1
36.1015,25.784300000000002,1
36.23,24.76,1
36.4067,24.7683,1
36.5937,24.7598,1
36.944,24.7315,1
36.7117,23.3117,1
37.3767,22.915,1
37.7555,22.2848,1
37.7817,22.2517,1
37.98,21.4283,1
38.1017,21.425,1
38.2327,21.445,1
37.3883,19.6383,1
37.4767,19.6783,1
38.0867,20.0383,1
38.0117,19.9067,1
38.4233,20.105,1
38.6083,19.64,1
38.725,19.6083,1
38.7217,19.4583,1
38.7233,19.4583,1
39.0533,19.135,1
39.115,19.13,1
39.1467,19.095,1
39.1467,19.0917,1
39.0567,18.6017,1
40.0217,17.3617,1
41.68,15.94,1
41.67,15.56,1
42.214,14.998,1
42.4433,14.7167,1
42.4333,14.6422,1
44.165,12.3887,0
44.4667,12.25,1
44.4933,12.4033,1
45.7117,12.4933,1
47.4217,12.865,1
-38.783,28,1
-76.8,29.7667,1
112.98,-33.8,0
70.058,14.763,1
70.255,12.858,1
-63.57,17.567,1
-54.03,36.9,0
68.767,-22.13,0
-43.9,35.583,1
-73.83333333,19.91666667,1
-44.05,5.433333333,1
-84.86666667,25.95,1
-86.25,20.73333333,1
-79.91666667,29.28333333,1
-85.28333333,20.4,1
142.5,27.96666667,1
-85.7,21.45,1
158.0666667,5.216666667,1
-57.3167,10.55,1
-69.08333333,35.76666667,1
-45.96666667,4.966666667,1
-45.4,2.216666667,1
-53.06666667,24.26666667,1
41.55,-4.216666667,1
-76.63333333,12.25,1
-35.6,2,1
-14.9,44.2,0
-21.017,36.8498,1
-16.87,34.2,1
-19.62,29.483,1
-24.53,44.017,0
-36.13333333,-2.283333333,1
-47.76666667,27.91666667,1
-44.05,5.433,1
-84.867,25.95,1
-85.283,20.4,1
174.95,-45.52,0
149.97,-44.52,0
-105.2333333,-29.36666667,1
145.98,-46.87,0
147.57,-46.38,0
116.817,8.367,1
116.3,8.883,1
-0.05,-46.75,0
-57.65,-43.46666667,0
-24.78333333,-39.81666667,0
2.833333333,-32.88333333,1
13.55,-30.43333333,1
14.7,-31.06666667,1
-76.538,-46.317,0
-76.955,-50.657,0
-74.319,-41.297,0
-81.436,-21.359,0
-76.6,-46.883,0
-76.667,-46.35,0
-42.15,-50.76666667,0
-52.25,-49.5,0
-6.633333333,-44.46666667,1
-13.83333333,-33.95,1
19.53333333,-36.33333333,0
-127.3333333,-44.21666667,1
-127.2333333,-44.35,0
-119.8333333,-45.5,0
-102,-42,1
-97.08333333,-42.9,1
-79.5,-34.5,1
-130.1166667,-58,0
-159.9833333,-54.01666667,0
125.5666667,-46.53333333,1
127.1166667,-49.33333333,0
129.9666667,-51.08333333,0
135.85,-51.5,0
160.45,-32.41666667,1
148.3666667,-45.75,0
123.1,-47.76666667,0
121.1166667,-45.41666667,0
114.1333333,-41.36666667,1
111.3833333,-39.78333333,1
114.55,-31.28333333,0
114.1166667,-31.56666667,1
139.4166667,32.033,1
137.65,-48.08333333,1
153.9833333,-53.4,0
171.5,-46.7,0
-179.25,-47.01666667,1
114.45,-30.56666667,0
118.7833333,-36.11666667,0
140.6166667,-38.56666667,0
141.65,-39.78333333,1
-178.49,-42.38,0
105.2333333,-29.36666667,1
-73.517,38.183,1
-17.067,5.283,1
-18.83,37.32,1
-10.47,40.97,0
-10.53,40.97,1
-10.58,40.92,0
-9.3298,37.1,0
-46.35,28.57,1
-39.68,31.18,1
-34.1,32.42,0
-29.98,34.62,1
-28.35,34.8,1
-26.2,34.82,1
-47.483,28.35,1
-43.217,29.817,1
-34.067,32.45,1
-30.383,34.65,0
-28.783,34.817,1
-24.317,35,1
-21.667,34.95,1
-17.367,34.967,1
-12.617,35.183,1
-51.583,16.717,1
-34.167,11,1
-44.967,5.983,1
-44.933,5.867,1
-44.767,5.667,1
-44.717,5.7,1
-44.733,5.7,1
-44.633,5.783,1
-44.583,5.833,1
-44.5,5.883,1
-44.467,5.967,1
-44.383,6.017,1
-44.3,6.117,1
-44.217,6.217,1
-44.083,6.317,1
-44.083,6.217,1
-44.083,6.117,1
-44.083,6.033,1
-44.083,6,1
-44.05,5.717,1
-44.083,5.6,1
-44.083,5.567,1
-44.067,5.467,1
-44.067,5.383,1
-43.75,4.733,1
-43.65,4.717,1
-43.483,4.783,1
-43.45,4.767,1
-43.2,4.867,1
-43.133,4.9,1
-43.05,4.917,1
-42.917,4.95,1
-42.883,4.95,1
-42.783,5,1
-42.733,5.033,1
-43.333,4.8,1
-43.067,4.75,1
-43.317,4.85,1
-43.383,4.567,1
-43.7,4.367,1
-43.667,4.367,1
-43.483,4.35,1
-43.417,4.35,1
-43.433,4.333,1
-43.433,4.35,1
-43.483,4.333,1
-43.483,4.7,1
-43.3,4.767,1
-43.033,4.883,1
-42.983,4.867,1
-42.733,5.15,1
-28.93,24.05,1
-22.6,17.55,1
-24.57,18.4,1
-27.47,19.58,1
-27.38,36.35,1
-26.58,36.87,1
-25.35,18.72,1
-29.45,20.53,1
-20.33,25.45,1
-25.4,28.88,1
-26.28,30.13,1
-26.78,31.1,1
-26.78,31.13,0
-29.57,34.72,1
-29.25,35.25,1
-28.92,35.42,0
-28.22,35.8,1
-21.08,18.22,1
-20.63,16.02,1
-75.583,14.267,1
-74.883,14,1
-88.983,28,1
-91.367,25.283,0
-94.683,25.6,1
-94.35,26.317,1
-90.733,25.683,1
-91.45,24.783,1
-92.483,23.45,1
-88.983,25.05,1
-81.633,13.483,1
-86.3,23.433,1
-91.6,22.933,1
-94.833,22.083,1
-95.833,21.717,1
-96.333,22.617,1
-94.383,24.05,1
-92.467,24.9,1
-89.417,26.3,1
-84.75,25.183,1
-95.533,23.4,1
-93.667,22.9,1
-86.133,20.45,1
-75.033,11.917,1
-74.85,12.883,1
-71.667,15.617,1
-75.45,16.717,1
-75.95,15.067,1
-78.75,14.883,1
-76.95,10.033,1
-30.423,39.927,1
-30.962,40.57,0
-32.053,40.505,1
-32.073,41.13,0
-32.712,42.03,1
-32.263,42.337,1
-34.022,44.713,0
-39.438,45.09,0
-54.033,36.9,0
-77.767,12.4,1
-80.233,15.033,1
-78.367,13.233,1
-84.483,23.917,1
-84.65,24.683,1
-77.233,14.45,1
-15.083,29.8,1
-90.1,24.383,1
-92.133,23.583,1
-77.95,15.317,1
-76.633,12.25,1
-74.45,16.133,1
-76.233,17.033,1
-32.583,44.533,1
-73.917,14.933,1
-72.367,13.933,1
-78.683,11.933,1
-81.15,10.983,1
-18.067,17.967,1
-20,20.067,1
-19.333,17.117,1
-19.917,19.867,1
-17.667,23.183,1
-17.333,25.15,0
-17.2,24.883,1
1,-34.08,1
14.7,-31.067,0
6.3,-21.43,1
12.583,-33.4,1
15.983,-33.233,1
10.8,-21.833,1
19.533,-36.333,1
8.867,-21.833,1
13.015,-28.083,1
53.45,13.43333333,1
88.08333333,14.15,1
72.805,7.28,1
51.61666667,8.9,0
66.28333333,19.2,1
67.3,21.46666667,1
-30.267,44.3498,0
-41.75,50.9332,1
-24.1667,-0.05,1
113.9333333,-31.26666667,1
67.583,-34.92,1
11.307,-25.49,0
-65.12,32.283,1
-64.72,32.217,1
-64.6,40.767,1
56.233,11.433,1
45.633,12.617,1
64.817,-4.3,1
82.85,-31.05,1
83.8,-31.63,1
9.583,-29.52,0
-16.92,46,1
-60.5,42.267,1
-25.72,41.533,1
-25.15,42.85,1
-15.57,58.733,1
-73.51666667,38.18333333,0
-41.75,50.93333333,1
51.73333333,8.983333333,1
133.8333333,-4.883333333,1
57.36666667,17.7,1
57.38333333,17.56666667,1
58.98333333,19.7,0
60.83333333,21.71666667,1
59.61666667,22.61666667,1
61.81666667,-26.93333333,1
-113.3,-4.033333333,0
-116.2166667,1.45,0
162.7,-0.033333333,1
-34.1,32.41666667,1
-30.38333333,34.65,1
73.6,-35.78333333,1
-171.5333333,-60.2,1
-148.65,-1.533333333,1
167.2333333,2.933333333,1
-85.46666667,-2.766666667,0
65.46666667,-55.33333333,1
-91.36666667,25.28333333,1
58.08333333,17.88333333,0
-14.9,44.18333333,1
158,33.08333333,1
159.1666667,34.58333333,1
67.58333333,-34.91666667,0
-114.6166667,-5.983333333,1
164.8166667,1.633333333,1
134.15,32.3,1
-28.86666667,-37.86666667,1
1,-34.06666667,0
71,6.233333333,1
-89.41666667,-3.116666667,0
11.3,-25.48333333,0
84.56666667,0.866666667,1
166.55,1.666666667,1
57.66666667,17.76666667,1
59.6,16.7,1
-131.8833333,-1.666666667,1
-133.2666667,0.45,0
-130.4833333,-2.683333333,0
-121.4333333,2.466666667,1
-85.63333333,4.033333333,0
-113.8666667,1.483333333,0
159.25,32.33333333,1
159.2166667,32.31666667,1
-130.6166667,4.566666667,1
-133.7333333,-1.783333333,1
-138.85,-0.15,1
-141.1333333,2.533333333,1
57.5,17.81666667,0
58.26666667,19.21666667,1
-54.9,42.46666667,1
-64.7,32.2,1
-54.03333333,36.9,1
12.58333333,-33.4,0
-55.16666667,-40.56666667,1
113.9833333,-34.31666667,1
-83.93333333,-3.583333333,1
13.28333333,-30.58333333,0
9.583333333,-29.51666667,1
8.383333333,-18.33333333,0
-16.91666667,46,1
-100.3,1.416666667,1
-26.73333333,-32.2,1
-60.48333333,42.26666667,1
-39.86666667,44.15,1
-32.58333333,44.53333333,0
177,-11.76666667,1
78.65,3.8,1
-25.7,41.53333333,0
-15.55,58.71666667,1
-17.33333333,25.15,1
177.36,-37.3,1
177.44,-36.93,1
154.5833333,-8.066666667,1
76.72,7.05,1
97.71,-31.62,1
178,-40.4,1
144.62,-42.31,1
-12.81,-10.06,1
-86.486,3.2123,1
-84.113,7.3167,1
130.933,28.65,1
-86.85,-1.42,0
-85.17,1.27,0
-82.15,0.82,0
-83.93,3.87,0
-91.25,1.82,0
-85.82,-1.52,0
-93.95,14.83,0
-115,21.02,0
-94.13,1.82,0
-87.75,-2.87,0
-85.98,-2.42,0
-132.62,27.88,0
-73.652,-32.591,1
-77.098,-16.127,1
139.867,30.833,1
-88.62,12.58,0
-85.1,4.25,0
-126.2,-2.85,0
-118.47,3.17,0
-82.08,6.1,0
-81.7,2.47,0
-82.07,-3.33,0
-84.28,6.95,0
-87.28,1.08,0
-89.35,0.95,0
-90.47,-1.83,0
-93.37,-5.37,0
-104.73,-6.32,0
-90.32,2.73,0
-85.13,2.83,0
-80.63,3.83,0
-85.43,6.9,0
-87.3,5.3,0
-88.45,3.68,0
-86.27,3.03,0
-100.18,7.3,0
-102.67,9.5,0
-119.7,13.5,0
-90.823,-3.092,1
-86.55,2.98,0
-94.15,-3.78,1
-85.418,-1.138,0
-77.563,-16.443,1
3.88,42.38,1
12.28,36.68,0
4.83,42.85,0
3.31,42.45,1
13.34,39.41,1
4.82,42.83,1
-4.66,35.55,1
-4.4,35.98,1
14.3,38.49,1
13.34,39.4,1
15.05,39.1,1
11.43,40.35,1
-3.889,36.45,1
-2.12,36.11,1
-1.23,36.2,1
34.21,32.04,1
3.48,42.48,1
44.165,12.3887,1
-54.03,36.9,1
68.767,-22.13,1
-14.9,44.2,1
-24.53,44.017,1
-44.05,5.433,0
-84.867,25.95,0
-85.283,20.4,0
-85.7,21.45,0
174.95,-45.52,1
149.97,-44.52,1
157.8666667,-25.88333333,0
145.98,-46.87,1
147.57,-46.38,1
116.817,8.367,0
116.3,8.883,0
158.0666667,5.216666667,0
-0.05,-46.75,1
-57.65,-43.46666667,1
-24.78333333,-39.81666667,1
-76.538,-46.317,1
-74.319,-41.297,1
-76.6,-46.883,1
-76.667,-46.35,1
-42.15,-50.76666667,1
-52.25,-49.5,1
-127.2333333,-44.35,1
-119.8333333,-45.5,1
-130.1166667,-58,1
-159.9833333,-54.01666667,1
148.7,-14.5,0
154.7333333,-15.71666667,0
155,-16.05,0
168.0333333,-4.516666667,0
-147.5666667,-0.25,0
167.5666667,-20.58333333,0
175.4166667,-10.75,0
127.1166667,-49.33333333,1
129.9666667,-51.08333333,1
135.85,-51.5,1
170.2166667,-31.61666667,0
148.3666667,-45.75,1
123.1,-47.76666667,1
121.1166667,-45.41666667,1
112.8,-21.41666667,0
-86.31666667,-0.416666667,0
139.4166667,32.033,0
153.9833333,-53.4,1
171.5,-46.7,1
140.6166667,-38.56666667,1
-174.4333333,-20.96666667,0
150.7833333,-16.51666667,0
166.75,-5.5,0
129.65,-2.516666667,0
-178.49,-42.38,1
-73.517,38.183,0
-10.47,40.97,1
-10.58,40.92,1
-9.3298,37.1,1
-34.1,32.42,1
-30.383,34.65,1
-26.78,31.13,1
-28.92,35.42,1
-91.367,25.283,1
-30.962,40.57,1
-32.073,41.13,1
-34.022,44.713,1
-39.438,45.09,1
-54.033,36.9,1
-32.583,44.533,0
-17.333,25.15,1
1,-34.08,0
14.7,-31.067,1
12.583,-33.4,0
70.96666667,-44.63333333,0
67.88333333,-39.73333333,0
119.735,-53.038,0
105.548,-43.308,0
114.478,-48.008,0
114.423,-47.533,0
114.417,-46.448,0
114.348,-45.037,0
114.368,-43.953,0
100.012,-41.02,0
83.723,-39.515,0
95.082,-45.022,0
95.08,-47.128,0
95.037,-47.988,0
94.832,-49.378,0
46.2,-43.78,0
51.267,-43.63,0
65.467,-55.33,1
92.417,-44.77,0
104.37,-39.38,0
125.57,-46.53,0
127.12,-49.33,0
129.97,-51.08,0
123.1,-47.77,0
121.12,-45.42,0
114.13,-41.37,0
58.083,17.883,1
-10.57,45.1,0
-15.4,54.983,0
-81.63,13.483,1
57.35,-43.03,0
54.217,-34.33,0
69.55,-36.48,0
83.483,-38.03,0
114.12,-31.57,0
-4.6,-49,0
-17.8,-42.58,0
-76.96,10.032,1
7.625,-46.6,0
-15.57,-49.92,0
-13.23,-46.1,0
65.617,-13.22,1
-22.77,59.6532,0
-21.1328,53.867,0
-0.0667,63.4832,0
-54.9,42.467,0
15.917,-35.88,0
-50.83,60.033,0
44.367,-46.02,0
45.767,-45,0
95.183,-28.017,1
-47.73,58.367,0
-57.83,60.733,0
29.933,-38.98,0
37.867,-37.63,1
63.533,-20.58,1
140.62,-38.57,0
-77.23,14.45,1
-10.9,-46.13,0
-6.633,-44.47,0
-3.25,-43.18,0
-27.53,62.667,0
0.0167,68.0333,0
8.317,70.05,0
0.2,77.95,0
6.683,70.983,0
2.717,68.55,0
-17.57,60.933,0
-16.83,54.25,0
-21.93,52.583,0
-24.25,49.867,0
-76.63,12.25,1
-14.2,62.133,0
-24.08,56.067,0
-14.68,43.8,0
-13.55,39.617,1
-37.3,50.1,0
-46.2,54,0
-46.87,54.033,0
-50.8,54.467,0
-53.12,54.733,0
-54.7,56.733,0
-44.62,58.183,0
-37.275,60.7033,0
-11.5,61.367,0
-6.133,63.45,0
-6.217,65.017,0
-5.4,76.167,0
2.667,73.533,0
4.633,78.833,0
6.917,76.467,0
3.617,78.117,0
7.417,78.4,0
-10.8,75,0
-7.433,60.65,0
-73.92,14.933,1
-13.65,72.433,0
-0.833,73.483,0
5.267,72.183,0
-1.617,71.167,0
0.583,62.9,0
-3.583,64.833,0
-12.72,68.717,0
-9.0667,72.0667,0
-4.4,69.383,0
0.233,67.683,0
11.667,74.483,0
-4.0167,64.0833,0
-23.87,45.3,1
-17.53,52.367,0
-19.2,59.95,0
-20.97,60.383,0
-25.12,61.55,0
-6.733,66.733,0
-6.667,67.783,0
-6.983,72.967,0
-5.417,68.383,0
-0.067,65.167,0
-14.53,62.85,0
-24.05,61.917,0
175.3833333,36.56666667,0
178.6333333,36.43333333,0
58.78333333,24.06666667,0
-127.3333333,-44.21666667,0
-102,-42,0
-97.08333333,-42.9,0
-79.5,-34.5,0
-115.7666667,4.133333333,0
95.08333333,-45.01666667,0
95.08333333,-47.13333333,0
95.03333333,-47.98333333,0
94.83333333,-49.38333333,0
-89.75,-59.65,0
-63.06666667,-58.86666667,0
-136.9666667,-59.96666667,0
78.43333333,-37.31666667,0
178.4833333,-63.06666667,0
-166.9666667,-63.28333333,0
175.2333333,-46.35,0
-147.8333333,50.85,0
-144.65,51.51666667,0
-85.98333333,-0.15,0
42.35,-42.88333333,0
46.2,-43.28333333,0
51.26666667,-43.63333333,0
92.58333333,-44.76666667,0
93.88333333,-44.03333333,0
101.4166667,-41.1,0
104.3666667,-39.38333333,0
125.5666667,-46.53333333,0
-22.76666667,59.65,0
143.7833333,-44.08333333,0
114.1333333,-41.36666667,0
111.3833333,-39.78333333,0
-10.55,45.08333333,0
-15.38333333,54.96666667,0
158.8,31.41666667,0
154.6333333,32.13333333,0
-9.866666667,-50.86666667,0
5.95,-43.48333333,0
12.58333333,-39.26666667,0
61.03333333,-46.51666667,0
57.35,-43.03333333,0
54.21666667,-34.33333333,0
69.55,-36.48333333,0
71.53333333,-37.8,0
79.86666667,-43.51666667,0
82.25,-39.71666667,0
83.48333333,-38.03333333,0
86.65,-37.98333333,0
90.21666667,-36.1,0
91.93333333,-33.63333333,0
114.1166667,-31.56666667,0
-130.1166667,47.15,0
-66.93333333,-56.83333333,0
-54.13333333,-50.41666667,0
-17.8,-42.58333333,0
-15.46666667,-39.66666667,0
-13.15,-36.88333333,0
-10.08333333,-37.25,0
-6.716666667,-36.15,0
-4.75,-34.95,0
2.833333333,-32.88333333,0
11.53333333,-30.46666667,0
170.0166667,38.1,0
11.2,-22.33333333,0
-3.583333333,-37.53333333,0
7.616666667,-46.6,0
13.43333333,-50.71666667,0
-142.5666667,50.38333333,0
-15.56666667,-49.91666667,0
-13.21666667,-46.08333333,0
-20.85,-42.96666667,0
-47.55,-49.6,0
173.5,4.183333333,0
-132.5333333,2.066666667,0
-96.7,-13.6,0
-21.1,53.86666667,0
-0.066666667,63.46666667,0
-88.01666667,0.9,0
-57.96666667,-45.3,0
-20.36666667,-40.9,0
15.91666667,-35.88333333,0
-49.06666667,-52.16666667,0
-47.4,-50.38333333,0
-74.61666667,37.01666667,0
-74.15,37.68333333,0
10.75,-32.13333333,0
31.26666667,-46.5,0
137.65,-48.08333333,0
-179.25,-47.01666667,0
-50.83333333,60.03333333,0
-44.7,-53.58333333,0
-57.61666667,-45.66666667,0
29.93333333,-38.98333333,0
141.65,-39.78333333,0
167.0333333,3.116666667,0
-132.3666667,41.06666667,0
-177.8333333,33.98333333,0
168.7833333,47.95,0
163.0333333,37.68333333,0
-42.93333333,-50.1,0
-43.16666667,-50.78333333,0
-43.5,-51.51666667,0
-10.9,-46.13333333,0
-6.633333333,-44.46666667,0
-45.96666667,54.2,0
-32.85,59.95,0
8.316666667,70.05,0
-17.56666667,60.93333333,0
-16.83333333,54.25,0
-21.93333333,52.58333333,0
-24.25,49.86666667,0
-3.483333333,-34.2,0
-10.6,-34.45,0
-13.83333333,-33.95,0
-54.33333333,42.78333333,0
-46.85,54.03333333,0
-53.1,54.71666667,0
-56.05,55.96666667,0
-54.68333333,56.71666667,0
-44.6,58.18333333,0
-41.06666667,59.13333333,0
-37.26666667,60.7,0
-33.26666667,61.93333333,0
-11.48333333,61.36666667,0
-6.216666667,65.01666667,0
-5.4,76.16666667,0
2.666666667,73.53333333,0
4.633333333,78.83333333,0
6.916666667,76.46666667,0
3.616666667,78.11666667,0
1.116666667,66.6,0
-14.2,62.13333333,0
-33.06666667,55.03333333,0
-16.96666667,48.28333333,0
-14.68333333,43.78333333,0
-15.8,43.96666667,0
-13.55,39.58333333,0
-16.86666667,-36.55,0
-47.1,55.53333333,0
-29.56666667,64.78333333,0
-1.333333333,76.81666667,0
-0.833333333,73.48333333,0
5.266666667,72.18333333,0
0.583333333,62.9,0
-3.583333333,64.83333333,0
-12.71666667,68.71666667,0
0.233333333,67.68333333,0
11.66666667,74.48333333,0
0.2,65.51666667,0
-6.116666667,68.03333333,0
-4.033333333,64.08333333,0
-11.45,60.55,0
-15.18333333,60.61666667,0
-22.26666667,49.45,0
-19.98333333,47.46666667,0
-23.86666667,45.3,0
-25.5,49.13333333,0
-17.53333333,52.36666667,0
-15.16666667,52.66666667,0
-18.73333333,55.4,0
-20.96666667,60.38333333,0
-22.43333333,60.8,0
-23,61.18333333,0
-25.11666667,61.55,0
-6.483333333,65.6,0
-5.116666667,75.91666667,0
-5.416666667,68.38333333,0
-14.53333333,62.85,0
-24.05,61.91666667,0
-17.55,25.88333333,0
-39.783,51.883,0
-21.93,52.567,0
169.87,-53.63,0
167.83,-51.72,0
171.39,-50.6,0
168.93,-49.78,0
